series,seriesLabel,wikipediaPage,image,startTime,follower,score,locations,countries,genres,maleCreatorsCount,femaleCreatorsCount,otherCreatorsCount
http://www.wikidata.org/entity/Q189411,CSI: Miami,https://en.wikipedia.org/wiki/CSI:_Miami,,2002,352296,,Miami,United States of America,"crime television series, drama television series, police procedural",1,2,0
http://www.wikidata.org/entity/Q19913874,Dr. Ken,https://en.wikipedia.org/wiki/Dr._Ken,,2015,23274,,Los Angeles,United States of America,"LGBT-related television series, American television sitcom",1,0,0
http://www.wikidata.org/entity/Q13359905,Crisis,https://en.wikipedia.org/wiki/Crisis_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Crisis%20%28TV%20series%29%20intertitle.jpg,2014,10557,,Chicago,United States of America,action television series,1,0,0
http://www.wikidata.org/entity/Q19900623,Second Chance,https://en.wikipedia.org/wiki/Second_Chance_(2016_TV_series),,2016,5041,,,United States of America,science fiction television program,1,0,0
http://www.wikidata.org/entity/Q941419,Life,https://en.wikipedia.org/wiki/Life_(American_TV_series),,2007,,,Los Angeles,United States of America,"police procedural, drama television series",1,0,0
http://www.wikidata.org/entity/Q2308037,Army Wives,https://en.wikipedia.org/wiki/Army_Wives,,2007,,,,United States of America,drama television series,1,1,0
http://www.wikidata.org/entity/Q4840244,"Bad Cop, Bad Cop","https://en.wikipedia.org/wiki/Bad_Cop,_Bad_Cop",,2002,,,Sydney,Australia,black comedy television program,2,1,0
http://www.wikidata.org/entity/Q116798236,My Lady Jane,https://en.wikipedia.org/wiki/My_Lady_Jane,,2024,,,,United Kingdom,,1,1,0
http://www.wikidata.org/entity/Q1138559,Drop Dead Diva,https://en.wikipedia.org/wiki/Drop_Dead_Diva,,2009,46618,,Los Angeles,United States of America,"fantasy television series, American television sitcom, comedy drama, sitcom",5,1,0
http://www.wikidata.org/entity/Q184342,Die Zauberer vom Waverly Place,https://en.wikipedia.org/wiki/Wizards_of_Waverly_Place,,2007,,,"New York City, Waverly Place",United States of America,"teen sitcom, American television sitcom, sitcom",4,0,0
http://www.wikidata.org/entity/Q1103347,Clueless – Die Chaos-Clique,https://en.wikipedia.org/wiki/Clueless_(TV_series),,1996,,,Los Angeles,United States of America,"American television sitcom, teen sitcom, comedy drama",0,1,0
http://www.wikidata.org/entity/Q13107396,Super Fun Night,https://en.wikipedia.org/wiki/Super_Fun_Night,,2013,8521,,New York City,United States of America,American television sitcom,0,1,0
http://www.wikidata.org/entity/Q934237,Miss Guided,https://en.wikipedia.org/wiki/Miss_Guided,,2008,,,,United States of America,American television sitcom,0,1,0
http://www.wikidata.org/entity/Q27062250,Tom Clancy’s Jack Ryan,https://en.wikipedia.org/wiki/Jack_Ryan_(TV_series),,2018,43519,,,United States of America,"thriller television series, drama television series, action television series, political thriller",4,1,0
http://www.wikidata.org/entity/Q19593682,Colony,https://en.wikipedia.org/wiki/Colony_(TV_series),,2016,38840,,Los Angeles,United States of America,"science fiction television program, drama film",2,0,0
http://www.wikidata.org/entity/Q17299853,The Returned,https://en.wikipedia.org/wiki/The_Returned_(American_TV_series),,2015,,,,United States of America,"fantasy television series, mystery television series, horror television series",1,0,0
http://www.wikidata.org/entity/Q1551002,Nash Bridges,https://en.wikipedia.org/wiki/Nash_Bridges,,1996,,,San Francisco,United States of America,"police procedural novel, thriller television series, police procedural",1,0,0
http://www.wikidata.org/entity/Q1339627,Martial Law – Der Karate-Cop,https://en.wikipedia.org/wiki/Martial_Law_(TV_series),,1998,,,Los Angeles,United States of America,"police television drama, crime television series, comedy television series, action television series",1,0,0
http://www.wikidata.org/entity/Q4744282,American Juniors,https://en.wikipedia.org/wiki/American_Juniors,,2003,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q7997671,Whose Line Is It Anyway?,https://en.wikipedia.org/wiki/Whose_Line_Is_It_Anyway%3F_(American_TV_series),,2013,,,,United States of America,comedy television series,1,0,0
http://www.wikidata.org/entity/Q4000785,Fast perfekt,https://en.wikipedia.org/wiki/Minor_Adjustments,,1995,,,,United States of America,sitcom,3,1,0
http://www.wikidata.org/entity/Q5904216,Horne & Corden,https://en.wikipedia.org/wiki/Horne_%26_Corden,,2009,,,,United Kingdom,comedy television series,0,1,0
http://www.wikidata.org/entity/Q20897314,Game Shakers,https://en.wikipedia.org/wiki/Game_Shakers,,2015,46489,,New York City,United States of America,sitcom,2,0,0
http://www.wikidata.org/entity/Q4533,Victorious,https://en.wikipedia.org/wiki/Victorious,,2010,2420439,,Los Angeles,United States of America,"American television sitcom, teen sitcom, musical",2,0,0
http://www.wikidata.org/entity/Q3013,iCarly,https://en.wikipedia.org/wiki/ICarly,http://commons.wikimedia.org/wiki/Special:FilePath/ICarly%20Cast%202012.jpg,2007,3780371,,Seattle,United States of America,"American television sitcom, teen sitcom",1,0,0
http://www.wikidata.org/entity/Q46365050,Die Abenteuer von Kid Danger,https://en.wikipedia.org/wiki/The_Adventures_of_Kid_Danger,,2018,139144,,,United States of America,"animated television series, comedy television series, children's film, children's television series, animated film",1,0,0
http://www.wikidata.org/entity/Q5622869,Das Kumpelnest,https://en.wikipedia.org/wiki/Guys_Like_Us,,1998,,,Los Angeles,United States of America,sitcom,5,0,0
http://www.wikidata.org/entity/Q1509429,The Amanda Show,https://en.wikipedia.org/wiki/The_Amanda_Show,,1999,,,,United States of America,comedy television series,1,0,0
http://www.wikidata.org/entity/Q753647,Drake & Josh,https://en.wikipedia.org/wiki/Drake_%26_Josh,,2004,,,"Hollywood, Earl Carroll Theatre",United States of America,"teen sitcom, American television sitcom, sitcom",2,0,0
http://www.wikidata.org/entity/Q623222,Sam & Cat,https://en.wikipedia.org/wiki/Sam_%26_Cat,,2013,528532,,Los Angeles,United States of America,"crossover fiction, American television sitcom, teen sitcom",2,0,0
http://www.wikidata.org/entity/Q218281,Zoey 101,https://en.wikipedia.org/wiki/Zoey_101,http://commons.wikimedia.org/wiki/Special:FilePath/Zoey101.png,2005,,,"Los Angeles, California",United States of America,teen sitcom,2,0,0
http://www.wikidata.org/entity/Q120886139,Körper in Flammen,https://en.wikipedia.org/wiki/Burning_Body,,2023,,,,Spain,thriller,1,2,0
http://www.wikidata.org/entity/Q2498045,L.A. Heat,https://en.wikipedia.org/wiki/L.A._Heat_(TV_series),,1997,,,Los Angeles,United States of America,drama television series,3,0,0
http://www.wikidata.org/entity/Q3825002,The Secret Lives of Men,https://en.wikipedia.org/wiki/The_Secret_Lives_of_Men,,1998,,,New York City,United States of America,sitcom,0,1,0
http://www.wikidata.org/entity/Q885157,Blood Ties – Biss aufs Blut,https://en.wikipedia.org/wiki/Blood_Ties_(TV_series),,2007,,,,Canada,"television series based on a novel, horror television series, crime television series",1,1,0
http://www.wikidata.org/entity/Q3111060,Party Down,https://en.wikipedia.org/wiki/Party_Down,,2009,,,Los Angeles,United States of America,American television sitcom,5,0,0
http://www.wikidata.org/entity/Q126631,Hannah Montana,https://en.wikipedia.org/wiki/Hannah_Montana,,2006,,,California,United States of America,"American television sitcom, teen sitcom, music television, comedy television series, comedy drama",5,0,0
http://www.wikidata.org/entity/Q84938226,Worzel Gummidge,https://en.wikipedia.org/wiki/Worzel_Gummidge_(2019_TV_series),,2019,,,,United Kingdom,"fantasy television series, drama television series",1,0,0
http://www.wikidata.org/entity/Q16988682,Detectorists,https://en.wikipedia.org/wiki/Detectorists,,2014,13051,,"United Kingdom, Essex",United Kingdom,sitcom,1,0,0
http://www.wikidata.org/entity/Q6807832,Meet the Browns,https://en.wikipedia.org/wiki/Meet_the_Browns_(TV_series),,2009,,,Atlanta,United States of America,American television sitcom,3,2,0
http://www.wikidata.org/entity/Q3281875,All Of Us,https://en.wikipedia.org/wiki/All_of_Us,,2003,,,Los Angeles,United States of America,sitcom,2,0,0
http://www.wikidata.org/entity/Q28091065,Anne with an E,https://en.wikipedia.org/wiki/Anne_with_an_E,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20with%20an%20%22E%22%20logo.svg,2017,145513,,,Canada,"television series based on a novel, drama television series",0,2,0
http://www.wikidata.org/entity/Q5978405,I Married...,https://en.wikipedia.org/wiki/I_Married...,,2003,,,,United States of America,reality television,0,1,0
http://www.wikidata.org/entity/Q210468,Vegas,https://en.wikipedia.org/wiki/Vegas_(2012_TV_series),,2012,,,Las Vegas Valley,United States of America,drama television series,1,0,0
http://www.wikidata.org/entity/Q7061220,Florentine,https://en.wikipedia.org/wiki/Florentine_(TV_series),,1997,,,Florentin,Israel,drama,1,0,0
http://www.wikidata.org/entity/Q5304415,Dr. Steve-O,https://en.wikipedia.org/wiki/Dr._Steve-O,,2007,,,,United States of America,"comedy television series, reality television",1,0,0
http://www.wikidata.org/entity/Q107272501,And Just Like That,https://en.wikipedia.org/wiki/And_Just_Like_That...,,2021,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q64584978,Emily in Paris,https://en.wikipedia.org/wiki/Emily_in_Paris,,2020,,,Paris,United States of America,"romantic television drama, comedy drama",1,0,0
http://www.wikidata.org/entity/Q112417328,Uncoupled,https://en.wikipedia.org/wiki/Uncoupled,,2022,,,,United States of America,LGBT-related television series,1,0,0
http://www.wikidata.org/entity/Q35791,Sex and the City,https://en.wikipedia.org/wiki/Sex_and_the_City,,1998,,,New York City,United States of America,"LGBT-related television series, American television sitcom",1,0,0
http://www.wikidata.org/entity/Q16943567,Younger,https://en.wikipedia.org/wiki/Younger_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Miriam%20Shor%20and%20Darren%20Star%20on%20Sidewalks%20Entertainment%20about%20Younger.jpg,2015,85503,,New York City,United States of America,"LGBT-related television series, American television sitcom",1,0,0
http://www.wikidata.org/entity/Q1735699,Kate Fox & die Liebe,https://en.wikipedia.org/wiki/Miss_Match,,2003,,,Los Angeles,United States of America,comedy drama,1,0,0
http://www.wikidata.org/entity/Q1637497,Starlets,https://en.wikipedia.org/wiki/Grosse_Pointe_(TV_series),,2000,,,Los Angeles,United States of America,American television sitcom,1,0,0
http://www.wikidata.org/entity/Q549348,Melrose Place,https://en.wikipedia.org/wiki/Melrose_Place_(2009_TV_series),,2009,,,Los Angeles,United States of America,"LGBT-related television series, drama television series, soap opera",1,0,0
http://www.wikidata.org/entity/Q1053941,Central Park West,https://en.wikipedia.org/wiki/Central_Park_West_(TV_series),,1995,,,New York City,United States of America,soap opera,1,0,0
http://www.wikidata.org/entity/Q440938,Harper’s Island,https://en.wikipedia.org/wiki/Harper%27s_Island,,2009,,,,United States of America,drama television series,1,0,0
http://www.wikidata.org/entity/Q276071,90210,https://en.wikipedia.org/wiki/90210_(TV_series),,2008,,,Beverly Hills,United States of America,"LGBT-related television series, drama television series, soap opera",1,0,0
http://www.wikidata.org/entity/Q5420926,Camp,https://en.wikipedia.org/wiki/Camp_(TV_series),,2013,,,,United States of America,drama television series,0,1,0
http://www.wikidata.org/entity/Q886105,Blue’s Clues – Blau und schlau,https://en.wikipedia.org/wiki/Blue%27s_Clues,,1996,,,,United States of America,educational television,1,3,0
http://www.wikidata.org/entity/Q1438082,Monarch of the Glen,https://en.wikipedia.org/wiki/Monarch_of_the_Glen_(TV_series),,2000,,,Scotland,United Kingdom,drama television series,1,0,0
http://www.wikidata.org/entity/Q124485743,Say Nothing,https://en.wikipedia.org/wiki/Say_Nothing_(TV_series),,2024,,,,United States of America,historical drama,3,3,0
http://www.wikidata.org/entity/Q39546001,Four Seasons in Havana,https://en.wikipedia.org/wiki/Four_Seasons_in_Havana,,2016,,,Havana,Cuba,crime television series,2,0,0
http://www.wikidata.org/entity/Q72932566,Vida perfecta,https://en.wikipedia.org/wiki/Perfect_Life_(TV_series),,2019,,,,Spain,drama television series,1,5,0
http://www.wikidata.org/entity/Q106490294,El Fin del Amor,https://en.wikipedia.org/wiki/El_Fin_del_Amor,,2022,,,,Argentina,drama film,1,3,0
http://www.wikidata.org/entity/Q7624074,Strip Mall,https://en.wikipedia.org/wiki/Strip_Mall,,2000,,,Los Angeles,United States of America,American television sitcom,0,1,0
http://www.wikidata.org/entity/Q1064803,Melissa & Joey,https://en.wikipedia.org/wiki/Melissa_%26_Joey,http://commons.wikimedia.org/wiki/Special:FilePath/Melissa%20%26%20Joey%20cast%20and%20crew%20at%20Paley%20Center.jpg,2010,,,,United States of America,"comedy television series, American television sitcom",5,1,0
http://www.wikidata.org/entity/Q56850495,The I-Land,https://en.wikipedia.org/wiki/The_I-Land,,2019,,,,United States of America,"adventure television series, drama television series, action television series, science fiction television program",2,1,0
http://www.wikidata.org/entity/Q676924,Dirty Jobs,https://en.wikipedia.org/wiki/Dirty_Jobs,,2003,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q21463279,Lady Dynamite,https://en.wikipedia.org/wiki/Lady_Dynamite,,2016,5578,,Los Angeles,United States of America,sitcom,0,1,0
http://www.wikidata.org/entity/Q48816399,Messiah,https://en.wikipedia.org/wiki/Messiah_(American_TV_series),,2020,13123,,,United States of America,thriller television series,1,0,0
http://www.wikidata.org/entity/Q6757674,Marco Polo,https://en.wikipedia.org/wiki/Marco_Polo_(2014_TV_series),,2014,,,Yuan dynasty,United States of America,"historical fantasy, drama film",9,0,0
http://www.wikidata.org/entity/Q117831103,La Storia,https://en.wikipedia.org/wiki/La_Storia_(TV_series),,2024,,,Rome,Italy,,0,1,0
http://www.wikidata.org/entity/Q2817206,Le stagioni del cuore,https://en.wikipedia.org/wiki/Le_stagioni_del_cuore_(TV_series),,2004,,,,Italy,,1,0,0
http://www.wikidata.org/entity/Q55360440,I Am the Night,https://en.wikipedia.org/wiki/I_Am_the_Night_(TV_series),,2019,3732,,Los Angeles,United States of America,"film based on book, drama television series",0,1,0
http://www.wikidata.org/entity/Q232004,Zwei Engel mit vier Fäusten,https://en.wikipedia.org/wiki/Noi_siamo_angeli,,1997,,,,Italy,German television comedy,2,0,0
http://www.wikidata.org/entity/Q2151914,Der junge Inspektor Morse,https://en.wikipedia.org/wiki/Endeavour_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Dakota%20Blue%20Richards%20as%20Shirley%20Trewlove%20on%20Endeavour%20TV%20series%20set%2C%20Merton%20Street%2C%20Oxford-20032904685.jpg,2012,,,,United Kingdom,police television drama,1,0,0
http://www.wikidata.org/entity/Q2523064,Lewis – Der Oxford Krimi,https://en.wikipedia.org/wiki/Lewis_(TV_series),,2006,,,,United Kingdom,"crime television series, drama television series",1,0,0
http://www.wikidata.org/entity/Q7751801,The Mitchell and Webb Situation,https://en.wikipedia.org/wiki/The_Mitchell_and_Webb_Situation,,2001,,,,United Kingdom,sketch comedy,2,0,0
http://www.wikidata.org/entity/Q82300697,Luna Nera,https://en.wikipedia.org/wiki/Luna_Nera,,2020,,,,Italy,"fantasy television series, drama television series",0,1,0
http://www.wikidata.org/entity/Q16876411,Gomorrha,https://en.wikipedia.org/wiki/Gomorrah_(TV_series),,2014,,,,Italy,"film adaptation, film based on book, crime television series, drama television series, drama film",2,2,0
http://www.wikidata.org/entity/Q106982616,Django,https://en.wikipedia.org/wiki/Django_(TV_series),,2023,,,,"France, Italy","western television program, period drama film",2,1,0
http://www.wikidata.org/entity/Q117396,CSI: Vegas,https://en.wikipedia.org/wiki/CSI:_Crime_Scene_Investigation,,2000,118892,,"Las Vegas, Las Vegas Valley",United States of America,"live action, crime television series, police procedural, mystery fiction, drama television series",1,1,0
http://www.wikidata.org/entity/Q19873404,Big Little Lies,https://en.wikipedia.org/wiki/Big_Little_Lies_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Little%20Lies%20Logo.png,2017,44812,,Monterey,United States of America,"mystery television series, television series based on a novel, comedy television series, drama television series, comedy drama, black comedy",2,2,0
http://www.wikidata.org/entity/Q5182321,CrashBurn,https://en.wikipedia.org/wiki/CrashBurn,,2003,,,,Australia,drama television series,0,1,0
http://www.wikidata.org/entity/Q281982,Timecop,https://en.wikipedia.org/wiki/Timecop_(TV_series),,1997,,,,United States of America,science fiction television program,2,0,0
http://www.wikidata.org/entity/Q56275326,Self Made: Das Leben von Madam C.J. Walker,https://en.wikipedia.org/wiki/Self_Made_(miniseries),,2020,,,,United States of America,"biographical film, drama film",0,2,0
http://www.wikidata.org/entity/Q855673,Stolz und Vorurteil,https://en.wikipedia.org/wiki/Pride_and_Prejudice_(1995_TV_series),,1995,,,,United Kingdom,"television series based on a novel, romance television series, drama television series",2,0,0
http://www.wikidata.org/entity/Q30338958,The Tick,https://en.wikipedia.org/wiki/The_Tick_(2016_TV_series),,2016,10619,72,,United States of America,"superhero television program, television adaptation, science fiction television program",1,0,0
http://www.wikidata.org/entity/Q5535896,George & Leo,https://en.wikipedia.org/wiki/George_and_Leo,,1997,,,Massachusetts,United States of America,sitcom,5,1,0
http://www.wikidata.org/entity/Q3283166,Applaus! Applaus!,https://en.wikipedia.org/wiki/Encore!_Encore!,,1998,,,,United States of America,American television sitcom,1,1,0
http://www.wikidata.org/entity/Q108730457,Love and Death,https://en.wikipedia.org/wiki/Love_%26_Death_(miniseries),,2023,,,,United States of America,"crime drama film, biographical film",1,1,0
http://www.wikidata.org/entity/Q638191,Revelations – Die Offenbarung,https://en.wikipedia.org/wiki/Revelations_(2005_TV_series),,2005,,,,United States of America,"mystery television series, fantasy television series, thriller television series, drama television series",3,2,0
http://www.wikidata.org/entity/Q62033168,Dracula,https://en.wikipedia.org/wiki/Dracula_(2020_TV_series),,2020,3014,,,United Kingdom,"television series based on a novel, vampire television program, fantasy television series, horror television series, drama television series",3,0,0
http://www.wikidata.org/entity/Q56066438,Die Frau des Zeitreisenden,https://en.wikipedia.org/wiki/The_Time_Traveler%27s_Wife_(TV_series),,2022,,45,,"United Kingdom, United States of America","television series based on a novel, romance television series, drama television series, science fiction television program",2,0,0
http://www.wikidata.org/entity/Q1686621,Jekyll,https://en.wikipedia.org/wiki/Jekyll_(TV_series),,2007,,,,United Kingdom,"LGBT-related television series, drama television series, science fiction television program",2,0,0
http://www.wikidata.org/entity/Q1137587,Coupling – Wer mit wem?,https://en.wikipedia.org/wiki/Coupling_(British_TV_series),,2000,,,London,United Kingdom,sitcom,1,0,0
http://www.wikidata.org/entity/Q192837,Sherlock,https://en.wikipedia.org/wiki/Sherlock_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Reichenbach%20Fall%20filming.JPG,2010,612000,,London,United Kingdom,"thriller television series, detective television series, crime television series, drama television series, romance, drama film",5,1,0
http://www.wikidata.org/entity/Q7383945,Ryan Caulfield: Year One,https://en.wikipedia.org/wiki/Ryan_Caulfield:_Year_One,,1999,,,,United States of America,police procedural,1,0,0
http://www.wikidata.org/entity/Q300420,A Gifted Man,https://en.wikipedia.org/wiki/A_Gifted_Man,,2011,,,New York City,United States of America,"fantasy television series, medical drama",0,1,0
http://www.wikidata.org/entity/Q753674,Ramona,https://en.wikipedia.org/wiki/Ramona_(2000_TV_series),,2000,,,California,Mexico,telenovela,0,1,0
http://www.wikidata.org/entity/Q939301,Wanted,https://en.wikipedia.org/wiki/Wanted_(2005_TV_series),,2005,,,Los Angeles,United States of America,police procedural,1,0,0
http://www.wikidata.org/entity/Q5465423,Food and Drink,https://en.wikipedia.org/wiki/Food_and_Drink,,2013,,,,United Kingdom,cooking show,1,0,0
http://www.wikidata.org/entity/Q578800,Empire,https://en.wikipedia.org/wiki/Empire_(2005_TV_series),,2005,,,,United States of America,,2,0,0
http://www.wikidata.org/entity/Q7757626,The Poker Star,https://en.wikipedia.org/wiki/The_Poker_Star,,2009,,,,Australia,reality television,1,0,0
http://www.wikidata.org/entity/Q105753211,The Terminal List - Die Abschussliste,https://en.wikipedia.org/wiki/The_Terminal_List,,2022,,,"Washington, D.C., San Francisco, Mexico, Syria, San Diego, Coronado, Orcas Island",United States of America,"television series based on a novel, action television series, drama television series",2,0,0
http://www.wikidata.org/entity/Q21775778,Josh,https://en.wikipedia.org/wiki/Josh_(TV_series),,2014,,,United Kingdom,United Kingdom,comedy,1,0,0
http://www.wikidata.org/entity/Q1975886,Casi Ángeles,https://en.wikipedia.org/wiki/Casi_%C3%81ngeles,,2007,,,,Argentina,"teen television program, telenovela",0,1,0
http://www.wikidata.org/entity/Q1971699,Remix,https://en.wikipedia.org/wiki/Remix_(TV_series),,2004,,,,India,teen drama television,0,1,0
http://www.wikidata.org/entity/Q1973592,Amor Mío,https://en.wikipedia.org/wiki/Amor_m%C3%ADo_(Argentine_TV_series),,2005,,,2005,Argentina,"sitcom, telenovela",1,1,0
http://www.wikidata.org/entity/Q1975686,Rincón de Luz,https://en.wikipedia.org/wiki/Rinc%C3%B3n_de_Luz,,2003,,,,Argentina,telenovela,0,1,0
http://www.wikidata.org/entity/Q1974380,Chiquititas,https://en.wikipedia.org/wiki/Chiquititas,,1995,,,,Argentina,telenovela,0,1,0
http://www.wikidata.org/entity/Q1973546,Alma Pirata,https://en.wikipedia.org/wiki/Alma_Pirata,,2006,,,,Argentina,telenovela,0,1,0
http://www.wikidata.org/entity/Q7190534,Aliados,https://en.wikipedia.org/wiki/Aliados,,2013,,,2013,Argentina,telenovela,0,1,0
http://www.wikidata.org/entity/Q739198,Jake & Blake,https://en.wikipedia.org/wiki/Jake_%26_Blake,,2009,,,,Argentina,sitcom,0,1,0
http://www.wikidata.org/entity/Q769731,Floricienta,https://en.wikipedia.org/wiki/Floricienta,,2004,,,,Argentina,telenovela,0,1,0
http://www.wikidata.org/entity/Q1120316,Rebelde Way – Leb dein Leben,https://en.wikipedia.org/wiki/Rebelde_Way,,2002,,,2002,Argentina,telenovela,0,1,0
http://www.wikidata.org/entity/Q379295,Lola: Érase una vez,https://en.wikipedia.org/wiki/Lola:_Once_Upon_a_Time,,2007,,,,Mexico,telenovela,0,1,0
http://www.wikidata.org/entity/Q3832619,Linda e il brigadiere,https://en.wikipedia.org/wiki/Linda_e_il_brigadiere,,1997,,,,Italy,comedy,1,0,0
http://www.wikidata.org/entity/Q3617300,Angelo il custode,https://en.wikipedia.org/wiki/Angelo_il_custode,,2001,,,,Italy,comedy,1,0,0
http://www.wikidata.org/entity/Q484941,City Hunter,https://en.wikipedia.org/wiki/City_Hunter_(TV_series),,2011,,,Korea,South Korea,"romance television series, thriller television series, action television series",2,0,0
http://www.wikidata.org/entity/Q15072819,Halt and Catch Fire,https://en.wikipedia.org/wiki/Halt_and_Catch_Fire_(TV_series),,2014,25104,,"San Francisco, Dallas, Silicon Valley",United States of America,"LGBT-related television series, historical drama, drama television series",8,4,0
http://www.wikidata.org/entity/Q106830311,Yellowjackets,https://en.wikipedia.org/wiki/Yellowjackets_(TV_series),,2021,,,,United States of America,"teen drama television, psychological horror",0,2,0
http://www.wikidata.org/entity/Q17113602,Matador,https://en.wikipedia.org/wiki/Matador_(American_TV_series),,2014,,,,United States of America,action television series,1,0,0
http://www.wikidata.org/entity/Q1778338,Koffee with Karan,https://en.wikipedia.org/wiki/Koffee_with_Karan,,2004,,,,India,talk show,1,0,0
http://www.wikidata.org/entity/Q4239864,Kratkiy kurs schastlivoy zhizni,https://en.wikipedia.org/wiki/Brief_Guide_To_A_Happy_Life,,2012,,,,Russia,,0,2,0
http://www.wikidata.org/entity/Q742629,Feine Freundinnen,https://en.wikipedia.org/wiki/Gooische_Vrouwen,,2005,,,Gooi,Netherlands,comedy drama,2,5,0
http://www.wikidata.org/entity/Q3132049,Mandrake,https://en.wikipedia.org/wiki/Mandrake_(TV_series),,2005,,,,Brazil,drama,2,0,0
http://www.wikidata.org/entity/Q18483020,Rush Hour,https://en.wikipedia.org/wiki/Rush_Hour_(American_TV_series),,2016,,,Los Angeles,United States of America,"action comedy film, police procedural",2,0,0
http://www.wikidata.org/entity/Q221237,Jericho – Der Anschlag,https://en.wikipedia.org/wiki/Jericho_(2006_TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Jericho%20-%20Baily%27s%20Tavern%20Outside.jpg,2006,,,,United States of America,"post-apocalyptic television series, drama television series, action television series",2,0,0
http://www.wikidata.org/entity/Q7997499,Whodunnit?,https://en.wikipedia.org/wiki/Whodunnit%3F_(2013_TV_series),,2013,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q119225088,The Floor,https://en.wikipedia.org/wiki/The_Floor_(game_show),,2023,,,,Netherlands,,1,0,0
http://www.wikidata.org/entity/Q16182852,The Voice Kids,https://en.wikipedia.org/wiki/The_Voice_Kids_(South_Korean_TV_series),,2013,,,,South Korea,,1,0,0
http://www.wikidata.org/entity/Q5245883,Deal or No Deal Canada,https://en.wikipedia.org/wiki/Deal_or_No_Deal_Canada,,2007,,,,Canada,,1,0,0
http://www.wikidata.org/entity/Q5245862,Deal or No Deal,https://en.wikipedia.org/wiki/Deal_or_No_Deal_(Denmark),,2006,,,,Denmark,,1,0,0
http://www.wikidata.org/entity/Q16587910,The Voice Kids,https://en.wikipedia.org/wiki/La_Voz_Kids_(American_TV_series),,2013,,,,United States of America,"talent show, singing talent show",1,0,0
http://www.wikidata.org/entity/Q110593189,La Voz Uruguay,https://en.wikipedia.org/wiki/La_Voz_(Uruguayan_TV_series),,2022,,,,Uruguay,talent show,1,0,0
http://www.wikidata.org/entity/Q7772995,The Voice Indonesia,https://en.wikipedia.org/wiki/The_Voice_Indonesia,,2013,,,,Indonesia,reality television,1,0,0
http://www.wikidata.org/entity/Q23042070,The Voice Kids UK,https://en.wikipedia.org/wiki/The_Voice_Kids_(British_TV_series),,2017,22679,,,United Kingdom,talent show,1,0,0
http://www.wikidata.org/entity/Q23761668,The Voice Kids Indonesia,https://en.wikipedia.org/wiki/The_Voice_Kids_Indonesia_(TV_series),,2016,2400000,,,Indonesia,reality television,1,0,0
http://www.wikidata.org/entity/Q106452952,The Voice +,https://en.wikipedia.org/wiki/The_Voice_%2B_(Brazilian_TV_series),,2021,,,,Brazil,talent show,2,0,0
http://www.wikidata.org/entity/Q7773058,The Voice – Norges beste stemme,https://en.wikipedia.org/wiki/The_Voice_%E2%80%93_Norges_beste_stemme,,2012,,,,Norway,"music program, talent show",1,0,0
http://www.wikidata.org/entity/Q7773052,The Voice of the Philippines,https://en.wikipedia.org/wiki/The_Voice_of_the_Philippines,,2013,,,,Philippines,"talent show, reality television",2,0,0
http://www.wikidata.org/entity/Q7939619,Voice – Danmarks største stemme,https://en.wikipedia.org/wiki/Voice_%E2%80%93_Danmarks_st%C3%B8rste_stemme,,2011,,,,Denmark,reality television,1,0,0
http://www.wikidata.org/entity/Q6900339,The Voice Thailand,https://en.wikipedia.org/wiki/The_Voice_Thailand,,2012,,,,Thailand,reality television,1,0,0
http://www.wikidata.org/entity/Q6465896,The Voice... Mexico,https://en.wikipedia.org/wiki/La_Voz_(Mexican_TV_series),,2019,,,,Mexico,reality television,1,0,0
http://www.wikidata.org/entity/Q1940508,Mitten im 8en,https://en.wikipedia.org/wiki/Mitten_im_8en,,2007,,,,Austria,soap opera,1,0,0
http://www.wikidata.org/entity/Q4142160,Golos Krainy,https://en.wikipedia.org/wiki/Holos_Krainy,,2011,3540000,,,Ukraine,"talent show, game show, talk show, reality television",1,0,0
http://www.wikidata.org/entity/Q6994125,La Voz Kids,https://en.wikipedia.org/wiki/La_Voz_Kids_(Spanish_TV_series),,2014,741000,,,Spain,talent show,1,0,0
http://www.wikidata.org/entity/Q1670916,The Voice Brasil,https://en.wikipedia.org/wiki/The_Voice_Brasil,,2012,1002326,,,Brazil,talent show,2,0,0
http://www.wikidata.org/entity/Q1652395,The Voice of Holland,https://en.wikipedia.org/wiki/The_Voice_of_Holland,,2010,,,,Netherlands,talent show,1,0,0
http://www.wikidata.org/entity/Q1279825,O Ses Türkiye,https://en.wikipedia.org/wiki/O_Ses_T%C3%BCrkiye,,2011,1190000,,,Turkey,singing talent show,1,0,0
